channelId,channelName,assignedLabel,margin,topScore,secondScore,description
UCXAWX5r69jcqPTNAhXCSA7Q,Elon Musk Fan Zone,News,6.4,6.4,0,"The Elon Musk Zone YouTube Channel  — The Elon Musk Fan YouTube channel covering the latest Elon Musk news!

⚠️ DISCLAIMER: THIS IS A FAN-MADE CHANNEL AND IS NOT AFFILIATED WITH ELON MUSK OR HIS COMPANIES ⚠️

💼 Copyright or other business inquiries: see email below.

We transform the original content from shows, podcasts, and keynotes with Mr. Elon Musk to provide the viewers with a more immersive experience. 

We also make the messages of Elon Musk more accessible to people that are suffering from hearing disabilities by applying professional transcription to the majority of our videos. 

We amplify the content's original message by making it more cinematic and easier to understand by the end consumer. This way, we hope to reach more people and thus educate more people with Elon Musk's valuable messages.

We hold licenses for most of the material used in our videos.
We only use third-party copyrighted content under Fair Use."
UCrWmonkmTk5NbvmVnc7f70w,Glenn Kirschner,News,6.4,6.4,0,"Glenn Kirschner brings analysis and insight to legal issues of the day, drawing from his 30 years as a federal prosecutor, homicide prosecutor and Army JAG. After spending more than 6 years as an on-air Legal Analyst for NBC News and MSNBC, Glenn decided to leave corporate media and be 100% independent in all his professional endeavors.

Please check out our newly launched Team Justice and Justice Matters merchandise store: shop.spreadshirt.com/glennkirschner

Please consider supporting our content on https://www.patreon.com/glennkirschner.

Follow me on 

Patreon: https://patreon.com/glennkirschner
Bluesky:  https://bsky.app/profile/glennkirschner.bsky.social 
TikTok: https://www.tiktok.com/glennkirschner2 
Instagram: https://www.instagram.com/glennkirschner2"
UCJgZJZZbnLFPr5GJdCuIwpA,Legal AF,News,6.4,6.4,0,"Welcome to the Legal AF channel where, as part of the MeidasTouch Network, we curate breaking news stories combined with in-depth analysis and interviews, and package it in an informative yet entertaining way to allow our audience to make sense of it all. The Legal AF channel is led by its executive producer, Michael Popok, co-founder of the Legal AF podcast, a renowned national trial lawyer and one of the most viewed content creators on YouTube with over 40 million views a month."
,----- LOWEST MARGINS: AI & Emerging Tech -----,,,,
UCwicfou4Ewu-koikmga-bEg,AI In Context,AI & Emerging Tech,0.20000000000000107,4.800000000000001,4.6,"AI is now everyone's problem. Let me catch you up.

I'm Aric. AI is fast-moving, confusing, and suddenly everywhere. It's tempting to tune out of the discussion, but I think it's never been more important to tune in. I want to share with you what I've learned about what's ahead: the upsides, the risks, and why we can't afford to put off thinking about them.

This show is produced by 80,000 Hours, a nonprofit that helps people figure out how to use their time to make the transition to a world with AGI go well."
UCHhYXsLBEVVnbvsq57n1MTQ,The AI Advantage,AI & Emerging Tech,0.20000000000000107,4.800000000000001,4.6,Build Your AI Toolkit: Practical Tutorials & Weekly Updates You'll Actually Use
UC_RovKmk0OCbuZjA8f08opw,Futurepedia,AI & Emerging Tech,1.6,1.6,0,Learn to leverage AI tools and acquire AI skills to future-proof your life and business.
UC_pT_Iz6XjuM-eMTlXghdfw,Max the Meat Guy,AI & Emerging Tech,1.6,1.6,0,"Check out MaxJerky! 🥩
https://www.maxjerky.com

—————
SUBSCRIBE and RING THE BELL to get notified when I post a video!

PLATFORMS
-Snapchat: https://www.snapchat.com/add/maxthemeatguy?share_id=Nzg2RjE4&locale=en_US
-Instagram: https://www.instagram.com/maxthemeatguy/
-TikTok: https://www.tiktok.com/@maxthemeatguy
-Facebook: https://www.facebook.com/MaxTheMeatGuy
-YouTube: https://youtube.com/c/maxthemeatguy

DISCOUNTS
https://www.beacons.ai/maxthemeatguy

WEBSITE
https://www.maxthemeatguy.com/"
UCeAKdCMMS4I9waww0LDLqng,The Nerdy Novelist,AI & Emerging Tech,1.6,1.6,0,"The Nerdy Novelist is a channel about using AI and other author-related software to take the load off your shoulders so you can focus more on the creative tasks that you love most.

Visit my website at: https://storytellingdb.com"
UC7kCeZ53sli_9XwuQeFxLqw,Ticker Symbol: YOU,AI & Emerging Tech,1.6,1.6,0,"Investing in innovation starts with understanding it.

My name is Alex. Before becoming a full-time investor, I spent 8 years as a rocket scientist at MIT Lincoln Laboratory. I hold a BE in Electrical Engineering, an ME in Systems Engineering & Optimization, and an unfinished PhD in Image Processing & Computer Vision. 

Now, I use my engineering background to research AI, semiconductors, and other advanced technologies, invest in them, and cover it all on this channel."
UCMLtBahI5DMrt0NPvDSoIRQ,Machine Learning Street Talk,AI & Emerging Tech,2.9999999999999996,4.6,1.6,"MLST is the top technical AI podcast on Spotify. Subscribe now! Welcome! We bring you the latest in advanced AI research, from the best AI experts in the world. Our approach is unrivalled in terms of scope and rigour – we believe in diversity of ideas (which is to say, not just LLMs!) and we also cover other promising alternative paths to AGI, as well as CogSci, CompSci, Neuro, Mathematics, Philosophy of Mind and Language.  

Support us on Patreon for early access, exclusive content, private Discord, biweekly calls and much more! 
https://www.patreon.com/mlst 

Donate here: https://www.paypal.com/donate/?hosted_button_id=K2TYRVPBGXVNA

Please email us to learn about sponsorship packages and deals. 
tim at mlst.ai (please put your budget in the subject line)

Podcast booking agencies - don't contact us under any circumstances, it's insulting to us (asking for ""earned interviews"" when you get paid top dollar to send automated GPT-invitations). We will also blacklist your clients."
UCXUPKJO5MZQN11PqgIvyuvQ,Andrej Karpathy,AI & Emerging Tech,3,3,0,
UCX6c6hTIqcphjMsXbeanJ1g,Prompt Engineer,AI & Emerging Tech,4.6,4.6,0,"Join the AI, AGI, ASI Revolution !

Stay updated with all the latest advancements in the world of Artificial Intelligence. This channel is your ultimate destination for the most recent developments and insights, all at your fingertips.

Join us to keep a vigilant eye on the cutting-edge of technology and be part of the AI revolution!

Topics: Latest Trends on AI, LLMs, OpenAI, Anthroic, Google, Coding, Python, AutoGen, MemGPT, AutoGPT, API Integration, RunPoDs, Devika, Salad GPU, Microsoft Azure and much more."
UCwSozl89jl2zUDzQ4jGJD3g,Skill Leap AI,AI & Emerging Tech,4.6,4.6,0,"👇 Stay on the cutting edge of AI!

I share the latest AI tools, models, and tips with easy tutorials and reviews.

🎓 Learn AI step by step with Skill Leap by Futurepedia—our full library of AI courses.
👉 Start your 7-day free trial: https://bit.ly/skill-leap

Subscribe to keep up with the AI revolution!

For sponsorships: contact@skillleap.ai"
,----- LOWEST MARGINS: General Tech & Reviews -----,,,,
UCM2FoYtC-2PQzMr_gDfQnHg,No Film School,General Tech & Reviews,1.5999999999999996,8,6.4,"Film, TV, and tech news to help make you a better filmmaker."
UCt9kG_EDX8zwGSC1-ycJJVA,Elementor,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"Elementor is the leading website builder platform for WordPress web creators. It empowers seamless web creation through offerings like an all-in-one managed hosting and site-building solution, a dedicated professional website builder plugin, the Hello theme, and AI integration. Elementor operates under an open-source GPLv3 license with 17M+ active installations and 5500+ 5-star reviews. Explore the comprehensive Elementor Academy at https://elementor.com/academy"
UCokX6YIQymfsKSJvqo9dGEQ,Endless RVing,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"We are here to make your RV life easier and more enjoyable! 

We are Izzy, MJ, Jason, and fur baby Bowser and we are Endless RVing.  We love RVing, travel, helping others and simply having fun!   

Our channel creates very informative videos on RV DIY,  RV upgrades, RV product reviews, RV tour videos, RV campground review videos, and much more! 

If you love RVing and traveling, subscribe and join us for weekly videos!

Please subscribe and come along with us if you want to learn, enjoy, and grow with us. We love our ERVers and look forward to seeing you on the road! 

Contact us for business inquiries at EndlessRVing@gmail.com"
UCAPeu_wnvIB5AkQ-xnkLOJA,Eric Welander,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"I love talking about Apple and smart home tech here on YouTube. I’ve been working in app development on Apple's platforms since 2011, and building out my smart home on YouTube since 2018.

For reviews and sponsorships, email eric@ericw.org"
UC8Sh9yuLqlpnQdBdcfwFErA,Just One Dime,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"I started with a single dime. 

$24,000 in debt, stressed out in my marriage, and sick of spending my days building someone else's dream, I felt purposeless, tired, and unfulfilled. One day I had enough, fired Apple, and became my own boss. 

People laughed and thought I was crazy. But I refused to give up. Through millions of failures along the way, I turned a single dime into $104,857.60. Today, a self made millionaire, I have five passive income streams that free me to spend time with the people I love and go on adventures I never could before. 

💪 If you are dead serious about creating cash flow and having margin to do the things you love with the people you love, I and my team of bad ass coaches can help. 💪

We are a growing network of entrepreneurs in 90+ countries, impacting the world by helping those in need, investing in opportunities and new ideas, creating wealth, and living a life of meaning. 

🔥 Apply for a free consultation 👉 https://jod.com/apply"
UC-s3Pb8uIBm0QN8MVaulJKA,Kindlepreneur,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"Kindlepreneur TV is helping people to learn how to sell more books today. 

My channel is dedicated to helping self publishers develop their platform online and market their eBooks. Kindlepreneur TV provides author services, reviews, how to better optimize your AMS campaigns, and much more. 

So if you want to get started or further your knowledge make sure to subscribe now!"
UCSvCR76uY0R8mjVETskWRvg,Larry Jordan,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"Nobody understands media production and and post-production like Larry Jordan. 
Need training in Apple Final Cut Pro, Adobe Premiere Pro, or DaVinci Resolve? We got it. 
Need tips on how to improve your business? We got it. 
Looking for leading-edge interviews with key companies and thought leaders? We got it. 
Larry Jordan: Helping media professionals find work, improve their skills and keep clients happy.
Edit smarter with Larry Jordan."
UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"Former NASA engineer. Current CrunchLabs founder and friend of science.

Answers to some common questions:

1) I make a monthly toy we build together on a video, that gets delivered to your house that teaches you to think like an engineer.  Check it out at- https://crunchlabs.com
2) I studied Mechanical Engineering in School.  I did my undergrad at BYU and Masters at USC.
3) I worked for NASA JPL for 9 years, 7 of which were working on the Curiosity Rover (I made a video about it you should def totes watch cause it's probably my favorite of all my videos).  Then I made some Halloween costumes.  Then I worked for Apple in their Special Projects Group doing Product Design as a Mechanical Engineer for 5 years. Then in 2022 I created CrunchLabs to deliver monthly toys that teach you to think like an engineer."
UCJ9905MRHxwLZ2jeNQGIWxA,Microsoft Mechanics,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"Apply the newest tech from Microsoft to the work you do every day. Mechanics is Microsoft's official video series for IT Pros, Solution Architects, Developers, and Tech Enthusiasts.

Watch as Microsoft engineers show you how to get the most from the software, service, and hardware they built. Through in-product demos, recommendations, how-to's, and tips, they simplify complex topics so you can share them with clients, peers, and your management team. These are in-depth looks at Microsoft Copilot, Microsoft 365, Azure, Data and AI, Surface, Windows, and the Power Platform. Get up to speed and subscribe."
UC5kQUZFCbuZQorVnzS6P_xA,Olivier Girard - the Posture Guy,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"🧠 I teach technically minded people how to use their body better — to prevent pain, improve posture, and feel more in control.

I'm Olivier Girard, an ergonomist and posture therapist. My approach combines 20+ years of field experience with the core of what I learned from Ans Samama — and it became the 3 Rules of Posture.

This turned into the ErgOHListic® method — a structured, scientific way to solve modern posture problems without fluff, gimmicks, or dependency on gear.

👉 Start here to download your free ErgOHListic® Plan of Action for Office Workers: https://oliviergirard.ch/en/boutique/the-ergohlistic-plan-of-action-office-workers/

📘 Want to go further?
→ The Posture Manual: https://oliviergirard.ch/en/boutique/the-posture-manual/
→ The Posture Academy: https://oliviergirard.ch/en/posture-academy-online-program/

Learn to move smarter. No guesswork. No gadgets. Just you, your body, and what it was designed to do."
UCpxYSWgxVt3Pyn1ovXsGQ0g,PBS Terra,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"PBS Terra is the home of science and nature shows from PBS Digital Studios. Subscribe to explore the frontiers of science and tech, our minds and bodies, our planet (and beyond)!

Our shows: 

Weathered: Science Communicator Maiya May investigates why we have more extreme weather and natural disasters than ever before and teaches you how to prepare.

Overview: Hosted by Joe Hanson, Overview combines incredible cinematography with science storytelling to reveal both the natural phenomena and human forces shaping our planet.

Untold Earth: In collaboration with Atlas Obscura and NATURE, Untold Earth unpacks the stories behind North America’s strangest, most unique natural wonders."
UCtrdEiQnaRrmseXgggjt3Dw,Plaid Crafts,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"We are makers of FolkArt Paint, Mod Podge, Apple Barrel Paint,  Bucilla & more! Connect with us across social media (@PlaidCrafts) for craft inspiration, discover DIY ideas, and chances to win Plaid goodies! Don’t forget to tag #PlaidCrafts to share your work with us!

For craft projects and craft product information visit:
http://www.plaidonline.com"
UCCJ56k8nBeqWLoxNa6DToAQ,Rhett Shull,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"Gear reviews, how to, lessons and vlogs from Atlanta/Nashville based guitarist Rhett Shull. Subscribe to stay up to date on everything happening in Rhett's musical endeavors."
UCMV3aTOwUtG5vwfH9_rzb2w,Spark,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"Welcome to Spark, the home of science, tech, engineering and more. We will be uploading award-winning documentaries and mind blowing shows every week from the best producers on the planet. 

Subscribe so you don't miss out.

Sign up for History Hit and unlock hundreds of hours of original documentaries, with new releases every week and ad-free podcasts. Join world-renowned historians like Dan Snow, Suzannah Lipscomb, Matt Lewis, and more as they bring history to life. Start your journey today - get your free trial at and start watching the world's best history documentaries - https://eu1.hubs.ly/H0gFQZ50

Spark is part of the Little Dot Studios Network. To get in touch please email owned-enquiries@littledotstudios.com."
UCaWd5_7JhbQBe4dknZhsHJg,WatchMojo.com,General Tech & Reviews,3.1999999999999993,8,4.800000000000001,"We bring you top 10 lists across a variety of topics, including Music, TV, Film, and Video Games. With 6 or more fresh lists published daily, there’s always something new to discover. Subscribe for daily updates and explore our extensive collection of videos covering Pop Culture, Celebrities, Movies, Music, TV, Video Games, Politics, News, Comics, and Superheroes.

Dive into our massive library of over 10,000 videos featuring Top 10s, Origins, Biographies, Tips, How-To’s, Reviews, Commentary, and much more. WatchMojo is your ultimate destination for ranking and celebrating the best of pop culture.

Subscribe Now http://goo.gl/Q2kKrD - Ranking Pop Culture Since 2006!"
,----- LOWEST MARGINS: Health & Medicine -----,,,,
UC2D2CMWXMOVWx7giW1n3LIg,Andrew Huberman,Health & Medicine,1.6,1.6,0,"The Huberman Lab podcast is hosted by Andrew Huberman, Ph.D., a neuroscientist and tenured professor in the department of neurobiology of ophthalmology, and by courtesy, psychiatry and behavioral sciences at Stanford School of Medicine. The podcast discusses neuroscience and science-based tools, including how our brain and its connections with the organs of our body control our perceptions, our behaviors, and our health, as well as existing and emerging tools for measuring and changing how our nervous system works."
UCLv09ZbvDVctHv8zIE1hoTw,Black Tie Kitchen,Health & Medicine,1.6,1.6,0,"Welcome to Black Tie Kitchen, where I believe Low-Carb/Keto food should be simple, nutritious, and delicious! Join me as I post create and discover new recipes to make the best Low-Carb & Keto dishes around! 

After years of stuffing my face with tortilla chips and pizza because I 'worked out' - I began to constantly feel like crap. My genetic predisposition to diabetes and general 'feeling' meant it was time to get serious about my diet and embark on the adventure of eating low-carb. I aim to make food that is fit for 'foodies' like myself - but don't get me wrong, I still have pizza every so often...

If you want to reach out to me - find my on Instagram, Facebook, and Twitter!"
UCKqf_mRynhJ_o0oGOH4VNvg,"Marla Heller, MS, RD, Mediterranean & DASH expert",Health & Medicine,1.6,1.6,0,"Marla Heller is a DASH diet expert and the NY Times bestselling author of 5 DASH diet books. Marla's Mission is making the DASH diet easy to understand and easy to follow. The DASH diet is based on the National Institutes of Health research, Dietary Approaches to Stop Hypertension. It is unaffiliated with the seasoning mixes. The DASH diet has been proven to lower blood pressure as well as the first-line hypertension medications, in as little as 14 days. Additional benefits include improving blood lipids (cholesterol and triglycerides). It is associated with lower risk for heart attack, stroke, heart failure, type 2 diabetes, and certain types of cancer. It is also recommended for managing metabolic syndrome through lifestyle changes."
UC00LJoYxVb0T8e5miMBl0EQ,Southwestern Health Resources,Health & Medicine,1.6,1.6,0,"Southwestern Health Resources (SWHR) is a national leader in population-based healthcare. Combining the strengths of UT Southwestern Medical Center and Texas Health Resources, we are an integrated, patient-centered network of academic and community physicians, researchers, hospitals and ambulatory facilities that provides the right care at the right place at the right time. We partner with physicians to create a new model of value-based, high-quality, data-driven patient care for everyone in the communities we serve."
UCa09am-cOsC-FSgr_nLkFFA,ZOE,Health & Medicine,1.6,1.6,0,Hit subscribe for the best science-led health & nutrition content
UCyA6KQ8PgP98E0ToIdq8c7A,Dr. Alex Tubio,Health & Medicine,3,3,0,"Houston Filipino Chiropractor


To schedule an appointment:

Visit: https://www.DrAlexTubio.com/
Email: DrTubio@gmail.com"
UCXnFys9ZXBE0uyDhKHUi-dA,Dr. Andrea Furlan,Health & Medicine,4.6,4.6,0,"I am a physician, scientist and professor of Medicine in Toronto, Ontario, Canada. 
2022 Toronto's Top Doctor in Pain Management https://streetsoftoronto.com/top-doctors/

This Youtube Channel is for education about the causes, prevention, treatment and management of chronic pain. My specialty is Physical Medicine & Rehabilitation (Physiatry). I did my medical school at the ""Universidade de Sao Paulo (USP)"" in Brazil, and I completed my Ph.D. at the University of Toronto, Canada

Check my scientific publications here: http://bit.ly/Publications_DrFurlan

Disclaimer: Information on this Youtube channel should not be considered as a substitute for advice from a healthcare professional. This Youtube channel is not intended to provide diagnosis, treatment or medical advice. Content provided on this Youtube channel is for informational purposes only. Please consult with a physician or other healthcare professional regarding any medical or health-related diagnosis or treatment options."
UCFAsatVhnrL8j7NXVWvK23A,Dr. Leo,Health & Medicine,4.6,4.6,0,"Welcome to my channel, where you can watch educational videos on the topics of weight loss and healthy lifestyle.

I achieved my Bachelor in Bioengineering in 2015 at the Norwegian University of Science and Technology, and my Medical Degree in 2019 at the Royal College of Surgeons in Ireland

You can also connect with me on TikTok, Instagram, Facebook @DrLeonardoVenaas"
UCSsAoV6KrfZZ71Kkwb_GWVA,Dr. Susan Hardwick-Smith,Health & Medicine,4.6,4.6,0,"Meet Dr. Susan, a renowned Board-Certified Gynecologist and Certified Menopause Practitioner through the Menopause Society (former NAMS), focused on hormone optimization, sexual wellness, and longevity. She's the pioneering force behind the Complete Midlife Wellness Center in Houston, TX, and the best-selling author of ""Sexually Woke."" Tune into her engaging podcast, ""Empowering Midlife Wellness,"" for insightful conversations.

Boasting numerous accolades, including the Texas Super Doctor award and being consistently rated among Houston's top gynecologists, Dr. Susan combines her medical expertise with her passion as an ICF-certified life and leadership coach. Outside the clinic, she's a fitness enthusiast, marathon runner, Ironman triathlete, and mother of three young adults. Join her YouTube channel for empowering wellness strategies designed for midlife and beyond."
,----- LOWEST MARGINS: Video Editing & Creative Tools -----,,,,
UCHHW_lDfbAUr12BbFMqFMnQ,DonV Filmora Tutorials,Video Editing & Creative Tools,0.20000000000000107,4.800000000000001,4.6,"If you want to learn how to use Filmora, this channel is for you! 

For more Filmora tips & tricks, hit that subscribe button so we can improve our editing skills together!

✘ For business inquiries: donvbusiness2@gmail.com"
UC88lvyJe7aHZmcvzvubDFRg,Timeline - World History Documentaries,Video Editing & Creative Tools,0.20000000000000107,4.800000000000001,4.6,"Welcome to Timeline - the home of world history. Every week we'll be bringing you one-off documentaries and series from the world's top broadcasters, including the BBC, Channel 4, Discovery and PBS. 

We'll be exploring the mysteries of ancient Egypt, shedding light on the dark ages of medieval Europe and examining the First and Second World Wars. 

Subscribe so you don't miss out.

Do you love uncovering the past, exploring historic sites, and venturing to distant lands? Join History Hit today and stream hundreds of exclusive documentaries, with new releases every week. Plus, enjoy ad-free access to our podcast network for even more history every week: https://historyhit.com/subscribe 

Timeline is part of the History Hit Network. To get in touch please email owned-enquiries@littledotstudios.com."
UCZEWB-9BQ2DW-gwBlJJaWNg,Hollywood:FCP,Video Editing & Creative Tools,1.6,1.6,0,"This channel was started by Josh Beal and Jeff Asher, two editors working in scripted TV. We use Avid all day at work. Thing is, we wish we didn't have to. We wish we had the opportunity to use other systems such as Final Cut X. This baffles most of our friends and peers and we are often met with blank stares. We're here to piggy back on the great contributions of Mike Matzdorff and Michael Yanovich's channel, UNAUTHORIZED FCPX. Our channel is here to help explain what appeals to us about Final Cut and to maybe help any Avid users who are curious. It's basically Final Cut Pro X for Avid users. Be on the lookout for future brief tutorials and demos in the future. When we have time to make something we'll put it up here.

Thanks for visiting and be sure to check out UNAUTHORIZED FCPX for one of the best overviews of Final Cut! https://www.youtube.com/channel/UCgFm0z5RkLU2rEd4TTRst_A"
UCZZwD8OcPUOo1WOVad_tKWA,Idustrial Revolution,Video Editing & Creative Tools,1.6,1.6,0,We make awesome Final Cut Pro (FCPX) Plugins and Templates. We also host some great free Final Cut Pro and Motion tutorials. Loads of free plugins to download too. Make sure you come and visit!
UCXoJOZU-pR7AfD5yfae-zNg,Jenn Jager Pro Tutorials,Video Editing & Creative Tools,1.6,1.6,0,"I've been a professional video producer, editor and videographer for two decades! This channel is for fellow Final Cut Pro and Apple Motion users with tutorials on both pro apps published weekly. Check out my main channel for more general video marketing content at http://www.youtube.com/jennjager.

Cheers!"
UCqq3PZwp8Ob8_jN0esCunIw,Just For Laughs,Video Editing & Creative Tools,1.6,1.6,0,"JustForLaughs Comedy, the official YouTube Channel of the Just For Laughs Comedy Festival. What's Just For Laughs? Oh, just the biggest, funniest, most awesomest comedy festival in the whole world. No big deal. We specialize in brilliant, hilarious, original, smart, edgy stand-up, sketch, and improv.

Just For Laughs is the world’s premiere destination for stand-up comedy. Founded in 1983, JFL produces the world’s largest and most prestigious comedy event every July in Montreal, as well as annual festivals in Toronto and Sydney. On this channel, you will find comedic clips from some of the most legendary comedians in the business: Chris Rock, Bill Burr, Kevin Hart, John Mulaney, Bo Burnham, Amy Schumer and many many more. If you just want to laugh, you’re in the right place.

----------------------------------------------------

http://www.hahaha.com
http://facebook.com/justforlaughs
http://twitter.com/justforlaughs"
UCzUyasGg5A03r3zPkorqIBQ,Learn Color Grading,Video Editing & Creative Tools,1.6,1.6,0,"Free Resolve 16 crash course!

Learn the basics of each and every tab/page in Resolve (Media, Cut, Edit, Fusion, Color Fairlight & Deliver).

Sign up here:
https://filmsimplified.com/p/davinci-resolve-crash-course"
UC_tusQ99Bno--GHjhb1Aa6g,RyanNangle,Video Editing & Creative Tools,1.6,1.6,0,"Final Cut Pro X Tutorials, tips, vlogs, gear reviews and free downloads!"
UCQbfC3DLce4TYulsmwf2lzQ,Ben Halsall: Final Cut Pro & Adobe Tutorials,Video Editing & Creative Tools,4.6,4.6,0,"I am a videographer, editor, university instructor & teach Final Cut Pro & Adobe workshops across Canada.

Videos are often answers to questions from students, clients & subscribers. Drop me a message to ask yours.

PRIVACY POLICY and FULL DISCLOSURE:
°Ben Halsall is a participant in the Amazon Services LLC Associates Program, an affiliate advertising program designed to provide a means for sites to earn advertising fees  by advertising and linking to amazon.com
°Ben Halsall is a participant in the MotionVFX affiliate program that provides an advertising commission if you purchase through our links. 
*Additional affiliate links you may find include BretFX Affiliate Program, Other World Computing Affiliate Program & Envato Pty Ltd Affiliate Program.
°If you purchase something from my affiliate links will get a small commission with no extra cost to you. This makes it possible for us to make more videos. Thank you! 
°We DO NOT collect, store, use, or share any data about you."
UC_0jev81m10XfTzggeae1Mg,BretFX,Video Editing & Creative Tools,4.6,4.6,0,BretFX creates free & premium Final Cut Pro Effects and shares tips and tricks for using FCPX and Apple Motion. Check out trailers for BretFX products as well as tutorials for FCPX and Apple Motion.
UCYlZLHOzom9-MryCEodaoXg,Dylan Bates • The Final Cut Bro,Video Editing & Creative Tools,4.6,4.6,0,"Apple Motion & Final Cut Pro Tutorials!
Does anybody actually read these descriptions? You get 10 *points if you do! 
*points have no actual value. Terms and conditions don't really apply.

100+ Downloads and an exclusive Discord channel on my Patreon!
👉 https://www.patreon.com/TheFinalCutBro

For Business Inquiries & Questions 👉 Dylan(at)TheFinalCutBro.com"
,----- LOWEST MARGINS: Music & Musicians -----,,,,
UCsy9I56PY3IngCf_VGjunMQ,Zeihan on Geopolitics,Music & Musicians,1.5999999999999996,8,6.4,"Welcome to the Zeihan on Geopolitics YouTube Channel. Geopolitical Strategist Peter Zeihan is a global energy, demographic and security expert.

If you're looking to stay informed on the realities of geography and populations, you've come to the right place. Zeihan's worldview offers insights on how global politics impact markets and economic trends, helping industry leaders navigate today’s complex mix of geopolitical risks and opportunities. Expect a forward looking approach on what will drive tomorrow’s headlines, delivered in digestible, accessible and relevant takeaways for audiences of all types.

Thanks for watching and don't forget to subscribe!"
UCIe2pR6PE0dae9BunJ38F7w,Dr. Sten Ekberg,Music & Musicians,3.1999999999999993,8,4.800000000000001,"Health Channel that focuses on all aspects of Natural Health & Wellness featuring Olympic decathlete & holistic doctor, Dr. Sten Ekberg with Wellness For Life. You'll learn to master holistic health, stay healthy naturally, live longer and have quality of life by learning how the body really works. Dr. Ekberg covers health tips like healthy foods to eat, nutrition, weight loss, healthy keto diet, low carb foods, intermittent fasting, holistic health tips, lower blood pressure, reverse insulin resistance, reduce stress, how to exercise, thyroid issues, brain health, stretches & more

Videos every Friday at 6:15am ET

▶️ SUBSCRIBE TO MASTER YOUR HEALTH
http://bit.ly/2vtLhpK

Dr. Sten Ekberg
 • Holistic Natural Health Doctor
 • Education in Nutrition, Neurology, Physiology, Chiropractic & Functional Medicine
 • Olympic Decathlete, Swedish National Record Holder & NCAA Div I Record Holder in Decathlon

Wellness For Life
3480 Keith Br Rd
CummingGA 30041 USA
http://www.DrEkberg.com"
UCYEiWHoP2IHHgjOapTAYMQw,Mike Russell,Music & Musicians,3.1999999999999993,8,4.800000000000001,"I'm Mike Russell, from Music Radio Creative My mission is to provide you with the highest level of education in the field of audio and video. With years of experience as an Adobe Certified Expert, I will guide you through the process of creating exceptional audio and video content through efficient techniques and high-quality post processing.

My videos show you the must-know secrets for producing great-sounding audio, expert tips and tricks for using Adobe products, insights into audio plugins and alternative editors like Audacity, Pro Tools, Studio One and GarageBand. I'll also give recommendations for the ideal gear for any setting - home, studio, or on-the-go, and suggestions for building a top-notch home recording studio.

Don't miss out on the opportunity to elevate your audio game and stay ahead of the competition. Subscribe now and join me on this journey to creating exceptional content."
UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,Music & Musicians,3.1999999999999993,8,4.800000000000001,"The Spinnin’ Records YouTube channel is the home for all music videos of the world’s leading dance record label!

We feature the latest music videos by Spinnin’ artists like Afrojack, KSHMR, Ummet Ozcan, Blasterjaxx, Timmy Trumpet, Tujamo, Alok, Mike Williams, Lucas & Steve and many, many more! Expect daily uploads of official music videos, lyric videos and official audio across genres like dance, house, electro house, future house, deep house, big room and trap.

Make sure to subscribe to Spinnin' Records: http://bit.do/spinnintv.. and turn on notifications to stay updated with all new uploads!🔔

Follow Spinnin’ Records:
https://open.spotify.com/user/spinninrecordsofficial
https://soundcloud.com/spinninrecords
https://facebook.com/SpinninRecords
https://instagram.com/spinninrecords
https://twitter.com/SpinninRecords
https://www.tiktok.com/@spinninrecords
https://spinninrecords.com"
UCC4vs_6IdURyXrwYa74k-jw,Blues Lounge,Music & Musicians,8,8,0,"Blues Lounge channel is official music channel for a band performing under one alias - Brian Grey. The band first formed in late 2019 consisting of little known musicians and had major success releasing jazz albums for online steaming platforms, as an independent artist. In early 2021, the band had a guitar player joining them, allowing to further expand into different genres, creating Blues Lounge - Brian Grey. Blues genre being a natural next project, having similar historical heritage to jazz. As of beginning of 2022 the band has released 6 full length albums and 1 EP.

Blues Lounge is always striving to stay modern with their style of play, best described as a fusion between instrumental blues, jazz and rock music."
UCAG3VrzHOmnNjrDeOpcZfFQ,Brooke C,Music & Musicians,8,8,0,"Playing along to some of my favorite songs on here! Thanks for stopping by! Don’t forget to subscribe to see more drum covers!
Add me on Instagram!! @rockangel_
.

Proudly use and endorse…

Meinl Cymbals 
Pearl Drums 
Evans Drumheads 
Vater Drumsticks
Humes and Berg Drum Cases
.

Try Drumeo FREE for 30 days!

https://drumeo.pxf.io/c/5010867/1928448/14652"
